support_success,pattern,support_failure,ratio
18.0,"[70, 59, 34]",0.0,19.0
18.0,"[35, 18, 17]",0.0,19.0
18.0,"[51, 16, 31]",0.0,19.0
18.0,"[0, 27, 7]",0.0,19.0
18.0,"[1, 70, 25]",0.0,19.0
18.0,"[20, 51, 70]",0.0,19.0
18.0,"[28, 18, 3]",0.0,19.0
18.0,"[35, 17, 56]",0.0,19.0
18.0,"[42, 0, 43]",0.0,19.0
18.0,"[51, 17, 43]",0.0,19.0
18.0,"[26, 69, 49]",0.0,19.0
18.0,"[42, 1, 25]",0.0,19.0
18.0,"[70, 63, 0]",0.0,19.0
18.0,"[8, 9, 63]",0.0,19.0
18.0,"[14, 59, 29]",0.0,19.0
18.0,"[42, 1, 35]",0.0,19.0
18.0,"[10, 0, 26]",0.0,19.0
18.0,"[14, 59, 54]",0.0,19.0
18.0,"[10, 0, 32]",0.0,19.0
18.0,"[9, 10, 20]",0.0,19.0
18.0,"[26, 6, 56]",0.0,19.0
18.0,"[28, 29, 3]",0.0,19.0
18.0,"[26, 6, 54]",0.0,19.0
18.0,"[26, 6, 49]",0.0,19.0
18.0,"[28, 29, 60]",0.0,19.0
18.0,"[16, 18, 42]",0.0,19.0
18.0,"[14, 18, 31]",0.0,19.0
18.0,"[28, 32, 26]",0.0,19.0
18.0,"[20, 48, 35]",0.0,19.0
18.0,"[42, 14, 11]",0.0,19.0
18.0,"[16, 26, 49]",0.0,19.0
18.0,"[42, 14, 59]",0.0,19.0
18.0,"[43, 26, 27]",0.0,19.0
18.0,"[14, 60, 50]",0.0,19.0
18.0,"[42, 16, 31]",0.0,19.0
18.0,"[10, 18, 55]",0.0,19.0
18.0,"[28, 42, 0]",0.0,19.0
18.0,"[10, 18, 6]",0.0,19.0
18.0,"[9, 25, 69]",0.0,19.0
18.0,"[16, 26, 55]",0.0,19.0
18.0,"[70, 49, 51]",0.0,19.0
18.0,"[9, 27, 63]",0.0,19.0
18.0,"[14, 16, 37]",0.0,19.0
18.0,"[51, 33, 7]",0.0,19.0
18.0,"[28, 49, 4]",0.0,19.0
18.0,"[43, 20, 35]",0.0,19.0
18.0,"[51, 35, 14]",0.0,19.0
18.0,"[28, 51, 17]",0.0,19.0
18.0,"[28, 51, 69]",0.0,19.0
18.0,"[34, 55, 54]",0.0,19.0
18.0,"[28, 54, 36]",0.0,19.0
18.0,"[34, 55, 33]",0.0,19.0
18.0,"[14, 14, 6]",0.0,19.0
18.0,"[51, 35, 8]",0.0,19.0
18.0,"[10, 25, 26]",0.0,19.0
18.0,"[0, 25, 35]",0.0,19.0
18.0,"[51, 31, 3]",0.0,19.0
18.0,"[70, 53, 7]",0.0,19.0
18.0,"[43, 27, 18]",0.0,19.0
18.0,"[0, 25, 60]",0.0,19.0
18.0,"[27, 3, 12]",0.0,19.0
18.0,"[14, 18, 13]",0.0,19.0
18.0,"[14, 18, 12]",0.0,19.0
18.0,"[10, 12, 54]",0.0,19.0
18.0,"[34, 70, 1]",0.0,19.0
18.0,"[28, 35, 20]",0.0,19.0
18.0,"[14, 6, 60]",0.0,19.0
18.0,"[0, 25, 51]",0.0,19.0
18.0,"[34, 7, 37]",0.0,19.0
18.0,"[34, 7, 33]",0.0,19.0
18.0,"[43, 27, 51]",0.0,19.0
18.0,"[51, 3, 53]",0.0,19.0
18.0,"[10, 17, 26]",0.0,19.0
18.0,"[51, 3, 57]",0.0,19.0
18.0,"[20, 42, 17]",0.0,19.0
18.0,"[10, 17, 3]",0.0,19.0
18.0,"[20, 4, 55]",0.0,19.0
18.0,"[51, 3, 63]",0.0,19.0
18.0,"[34, 7, 0]",0.0,19.0
18.0,"[42, 12, 7]",0.0,19.0
18.0,"[20, 4, 49]",0.0,19.0
18.0,"[51, 3, 8]",0.0,19.0
18.0,"[34, 6, 53]",0.0,19.0
18.0,"[42, 13, 63]",0.0,19.0
18.0,"[4, 70, 35]",0.0,19.0
18.0,"[35, 18, 70]",0.0,19.0
18.0,"[16, 17, 50]",0.0,19.0
18.0,"[43, 37, 18]",0.0,19.0
18.0,"[50, 29, 55]",0.0,19.0
18.0,"[35, 35, 34]",0.0,19.0
18.0,"[50, 4, 69]",0.0,19.0
18.0,"[70, 69, 65]",0.0,19.0
18.0,"[0, 7, 42]",0.0,19.0
18.0,"[35, 35, 0]",0.0,19.0
18.0,"[50, 49, 69]",0.0,19.0
18.0,"[20, 6, 58]",0.0,19.0
18.0,"[0, 7, 50]",0.0,19.0
18.0,"[20, 6, 51]",0.0,19.0
18.0,"[25, 35, 37]",0.0,19.0
18.0,"[70, 68, 48]",0.0,19.0
18.0,"[70, 68, 32]",0.0,19.0
18.0,"[27, 70, 7]",0.0,19.0
18.0,"[27, 8, 33]",0.0,19.0
18.0,"[20, 6, 20]",0.0,19.0
18.0,"[35, 32, 29]",0.0,19.0
18.0,"[27, 12, 25]",0.0,19.0
18.0,"[25, 35, 6]",0.0,19.0
18.0,"[20, 58, 55]",0.0,19.0
18.0,"[35, 32, 0]",0.0,19.0
18.0,"[4, 58, 37]",0.0,19.0
18.0,"[70, 65, 69]",0.0,19.0
18.0,"[20, 58, 33]",0.0,19.0
18.0,"[70, 65, 58]",0.0,19.0
18.0,"[14, 56, 12]",0.0,19.0
18.0,"[35, 35, 49]",0.0,19.0
18.0,"[70, 65, 34]",0.0,19.0
18.0,"[27, 7, 50]",0.0,19.0
18.0,"[27, 60, 0]",0.0,19.0
18.0,"[0, 63, 25]",0.0,19.0
18.0,"[27, 60, 69]",0.0,19.0
18.0,"[14, 3, 10]",0.0,19.0
18.0,"[0, 63, 69]",0.0,19.0
18.0,"[49, 69, 6]",0.0,19.0
18.0,"[27, 63, 25]",0.0,19.0
18.0,"[35, 48, 4]",0.0,19.0
18.0,"[35, 48, 42]",0.0,19.0
18.0,"[0, 65]",0.0,19.0
18.0,"[70, 9, 55]",0.0,19.0
18.0,"[0, 69, 14]",0.0,19.0
18.0,"[70, 70, 9]",0.0,19.0
18.0,"[0, 69, 43]",0.0,19.0
18.0,"[0, 69, 50]",0.0,19.0
18.0,"[70, 70, 43]",0.0,19.0
18.0,"[27, 69, 3]",0.0,19.0
18.0,"[35, 37, 27]",0.0,19.0
18.0,"[50, 25, 17]",0.0,19.0
18.0,"[50, 25, 48]",0.0,19.0
18.0,"[27, 13, 17]",0.0,19.0
18.0,"[50, 25, 54]",0.0,19.0
18.0,"[50, 25, 69]",0.0,19.0
18.0,"[70, 7, 50]",0.0,19.0
18.0,"[27, 69, 63]",0.0,19.0
18.0,"[70, 65, 35]",0.0,19.0
18.0,"[70, 65, 33]",0.0,19.0
18.0,"[28, 17, 60]",0.0,19.0
18.0,"[51, 11, 20]",0.0,19.0
18.0,"[14, 26, 33]",0.0,19.0
18.0,"[20, 55, 48]",0.0,19.0
18.0,"[4, 6, 56]",0.0,19.0
18.0,"[20, 55, 20]",0.0,19.0
18.0,"[51, 11, 57]",0.0,19.0
18.0,"[20, 55, 0]",0.0,19.0
18.0,"[27, 1, 54]",0.0,19.0
18.0,"[1, 35, 70]",0.0,19.0
18.0,"[1, 35]",0.0,19.0
18.0,"[27, 1, 48]",0.0,19.0
18.0,"[35, 20, 55]",0.0,19.0
18.0,"[51, 12, 12]",0.0,19.0
18.0,"[25, 4, 25]",0.0,19.0
18.0,"[51, 12, 3]",0.0,19.0
18.0,"[51, 12, 43]",0.0,19.0
18.0,"[25, 4, 28]",0.0,19.0
18.0,"[1, 48, 70]",0.0,19.0
18.0,"[25, 4, 33]",0.0,19.0
18.0,"[28, 13, 28]",0.0,19.0
18.0,"[1, 54, 70]",0.0,19.0
18.0,"[4, 69, 33]",0.0,19.0
18.0,"[14, 25, 51]",0.0,19.0
18.0,"[28, 17, 51]",0.0,19.0
18.0,"[8, 69, 50]",0.0,19.0
18.0,"[51, 13, 59]",0.0,19.0
18.0,"[20, 55, 54]",0.0,19.0
18.0,"[1, 29, 69]",0.0,19.0
18.0,"[70, 65, 32]",0.0,19.0
18.0,"[4, 6, 49]",0.0,19.0
18.0,"[8, 6, 3]",0.0,19.0
18.0,"[0, 70, 7]",0.0,19.0
18.0,"[70, 65, 20]",0.0,19.0
18.0,"[27, 11, 33]",0.0,19.0
18.0,"[51, 1, 25]",0.0,19.0
18.0,"[70, 63, 6]",0.0,19.0
18.0,"[8, 63, 25]",0.0,19.0
18.0,"[70, 63, 63]",0.0,19.0
18.0,"[4, 58, 55]",0.0,19.0
18.0,"[51, 1, 35]",0.0,19.0
18.0,"[70, 63, 33]",0.0,19.0
18.0,"[20, 56, 55]",0.0,19.0
18.0,"[14, 27, 18]",0.0,19.0
18.0,"[35, 27, 49]",0.0,19.0
18.0,"[20, 56, 49]",0.0,19.0
18.0,"[4, 6, 27]",0.0,19.0
18.0,"[4, 6, 28]",0.0,19.0
18.0,"[43, 31, 37]",0.0,19.0
18.0,"[28, 0, 42]",0.0,19.0
18.0,"[35, 26, 69]",0.0,19.0
18.0,"[1, 25, 48]",0.0,19.0
18.0,"[43, 31, 35]",0.0,19.0
18.0,"[1, 25]",0.0,19.0
18.0,"[35, 26, 0]",0.0,19.0
18.0,"[1, 29, 29]",0.0,19.0
18.0,"[7, 20, 29]",0.0,19.0
18.0,"[65, 17, 63]",0.0,19.0
18.0,"[6, 60, 0]",0.0,19.0
18.0,"[65, 8, 29]",0.0,19.0
18.0,"[3, 33, 26]",0.0,19.0
18.0,"[59, 17, 17]",0.0,19.0
18.0,"[3, 33, 4]",0.0,19.0
18.0,"[12, 18, 43]",0.0,19.0
18.0,"[65, 8, 27]",0.0,19.0
18.0,"[68, 49, 0]",0.0,19.0
18.0,"[68, 48, 55]",0.0,19.0
18.0,"[67, 58, 48]",0.0,19.0
18.0,"[3, 69, 37]",0.0,19.0
18.0,"[3, 34, 34]",0.0,19.0
18.0,"[68, 48, 27]",0.0,19.0
18.0,"[68, 4, 49]",0.0,19.0
18.0,"[13, 17, 63]",0.0,19.0
18.0,"[18, 35, 13]",0.0,19.0
18.0,"[13, 37, 13]",0.0,19.0
18.0,"[6, 59, 0]",0.0,19.0
18.0,"[67, 6, 10]",0.0,19.0
18.0,"[65, 8, 54]",0.0,19.0
18.0,"[32, 51, 37]",0.0,19.0
18.0,"[68, 4, 0]",0.0,19.0
18.0,"[3, 35, 26]",0.0,19.0
18.0,"[57, 29, 29]",0.0,19.0
18.0,"[68, 37, 27]",0.0,19.0
18.0,"[59, 0, 17]",0.0,19.0
18.0,"[67, 58, 33]",0.0,19.0
18.0,"[57, 0, 69]",0.0,19.0
18.0,"[18, 12, 0]",0.0,19.0
18.0,"[65, 70, 63]",0.0,19.0
18.0,"[3, 29, 51]",0.0,19.0
18.0,"[3, 29, 53]",0.0,19.0
18.0,"[12, 35, 8]",0.0,19.0
18.0,"[56, 69, 18]",0.0,19.0
18.0,"[32, 53, 42]",0.0,19.0
18.0,"[56, 69, 35]",0.0,19.0
18.0,"[67, 56, 48]",0.0,19.0
18.0,"[65, 70, 20]",0.0,19.0
18.0,"[6, 6, 53]",0.0,19.0
18.0,"[65, 70, 33]",0.0,19.0
18.0,"[65, 70, 34]",0.0,19.0
18.0,"[68, 53, 42]",0.0,19.0
18.0,"[6, 59, 28]",0.0,19.0
18.0,"[59, 25, 17]",0.0,19.0
18.0,"[65, 8, 0]",0.0,19.0
18.0,"[65, 8, 17]",0.0,19.0
18.0,"[59, 20]",0.0,19.0
18.0,"[68, 53, 26]",0.0,19.0
18.0,"[32, 31, 50]",0.0,19.0
18.0,"[67, 56, 69]",0.0,19.0
18.0,"[3, 32, 69]",0.0,19.0
18.0,"[6, 59, 33]",0.0,19.0
18.0,"[3, 69, 4]",0.0,19.0
18.0,"[67, 27, 55]",0.0,19.0
18.0,"[68, 35, 55]",0.0,19.0
18.0,"[67, 27, 49]",0.0,19.0
18.0,"[68, 31, 27]",0.0,19.0
18.0,"[32, 48, 13]",0.0,19.0
18.0,"[58, 0, 25]",0.0,19.0
18.0,"[68, 33, 26]",0.0,19.0
18.0,"[12, 6, 14]",0.0,19.0
18.0,"[18, 34, 13]",0.0,19.0
18.0,"[68, 31, 70]",0.0,19.0
18.0,"[12, 35, 14]",0.0,19.0
18.0,"[68, 31, 6]",0.0,19.0
18.0,"[58, 10, 17]",0.0,19.0
18.0,"[18, 33, 8]",0.0,19.0
18.0,"[68, 31, 54]",0.0,19.0
18.0,"[6, 56, 63]",0.0,19.0
18.0,"[58, 13]",0.0,19.0
18.0,"[68, 33, 34]",0.0,19.0
18.0,"[3, 37, 54]",0.0,19.0
18.0,"[67, 6, 33]",0.0,19.0
18.0,"[32, 42, 8]",0.0,19.0
18.0,"[6, 56, 51]",0.0,19.0
18.0,"[67, 0, 28]",0.0,19.0
18.0,"[68, 31, 48]",0.0,19.0
18.0,"[12, 25, 7]",0.0,19.0
18.0,"[68, 31, 34]",0.0,19.0
18.0,"[68, 31, 33]",0.0,19.0
18.0,"[17, 49, 20]",0.0,19.0
18.0,"[6, 56, 13]",0.0,19.0
18.0,"[17, 49, 4]",0.0,19.0
18.0,"[12, 35, 18]",0.0,19.0
18.0,"[68, 35, 37]",0.0,19.0
18.0,"[6, 58, 4]",0.0,19.0
18.0,"[65, 8, 6]",0.0,19.0
18.0,"[57, 33, 69]",0.0,19.0
18.0,"[57, 34, 29]",0.0,19.0
18.0,"[6, 29, 7]",0.0,19.0
18.0,"[57, 34, 69]",0.0,19.0
18.0,"[6, 58, 51]",0.0,19.0
18.0,"[57, 35, 29]",0.0,19.0
18.0,"[68, 34, 35]",0.0,19.0
18.0,"[17, 1, 17]",0.0,19.0
18.0,"[32, 32, 32]",0.0,19.0
18.0,"[67, 27, 34]",0.0,19.0
18.0,"[57, 48, 69]",0.0,19.0
18.0,"[58, 70, 51]",0.0,19.0
18.0,"[3, 35, 4]",0.0,19.0
18.0,"[67, 26]",0.0,19.0
18.0,"[65, 8, 70]",0.0,19.0
18.0,"[67, 6, 28]",0.0,19.0
18.0,"[31, 70, 58]",0.0,19.0
18.0,"[58, 70, 63]",0.0,19.0
18.0,"[68, 33, 4]",0.0,19.0
18.0,"[3, 35, 56]",0.0,19.0
18.0,"[65, 8]",0.0,19.0
18.0,"[32, 49, 4]",0.0,19.0
18.0,"[31, 27, 56]",0.0,19.0
18.0,"[6, 60, 69]",0.0,19.0
18.0,"[65, 69, 70]",0.0,19.0
18.0,"[32, 14, 25]",0.0,19.0
18.0,"[12, 14, 59]",0.0,19.0
18.0,"[69, 16, 1]",0.0,19.0
18.0,"[13, 43, 42]",0.0,19.0
18.0,"[13, 43, 37]",0.0,19.0
18.0,"[65, 58, 54]",0.0,19.0
18.0,"[31, 69, 6]",0.0,19.0
18.0,"[13, 11, 29]",0.0,19.0
18.0,"[69, 12, 67]",0.0,19.0
18.0,"[3, 28, 4]",0.0,19.0
18.0,"[65, 6, 0]",0.0,19.0
18.0,"[65, 6, 29]",0.0,19.0
18.0,"[18, 48, 8]",0.0,19.0
18.0,"[69, 10, 65]",0.0,19.0
18.0,"[69, 16, 7]",0.0,19.0
18.0,"[13, 43, 14]",0.0,19.0
18.0,"[13, 43, 13]",0.0,19.0
18.0,"[6, 7, 42]",0.0,19.0
18.0,"[67, 55]",0.0,19.0
18.0,"[12, 14, 63]",0.0,19.0
18.0,"[69, 10, 43]",0.0,19.0
18.0,"[6, 29, 13]",0.0,19.0
18.0,"[32, 59, 34]",0.0,19.0
18.0,"[56, 42, 54]",0.0,19.0
18.0,"[69, 1, 35]",0.0,19.0
18.0,"[32, 59, 20]",0.0,19.0
18.0,"[13, 43, 49]",0.0,19.0
18.0,"[65, 58, 29]",0.0,19.0
18.0,"[31, 28, 37]",0.0,19.0
18.0,"[56, 35, 4]",0.0,19.0
18.0,"[67, 54, 20]",0.0,19.0
18.0,"[12, 37, 13]",0.0,19.0
18.0,"[12, 63, 28]",0.0,19.0
18.0,"[32, 31, 1]",0.0,19.0
18.0,"[17, 54, 51]",0.0,19.0
18.0,"[56, 34, 42]",0.0,19.0
18.0,"[16, 7, 70]",0.0,19.0
18.0,"[58, 56, 48]",0.0,19.0
18.0,"[69, 25, 7]",0.0,19.0
18.0,"[67, 54, 55]",0.0,19.0
18.0,"[32, 63, 28]",0.0,19.0
18.0,"[17, 28, 18]",0.0,19.0
18.0,"[6, 70, 3]",0.0,19.0
18.0,"[12, 13, 63]",0.0,19.0
18.0,"[32, 63, 20]",0.0,19.0
18.0,"[18, 51, 27]",0.0,19.0
18.0,"[18, 51, 13]",0.0,19.0
18.0,"[69, 18, 43]",0.0,19.0
18.0,"[6, 8, 0]",0.0,19.0
18.0,"[31, 33, 37]",0.0,19.0
18.0,"[69, 17, 65]",0.0,19.0
18.0,"[12, 14, 11]",0.0,19.0
18.0,"[6, 29, 12]",0.0,19.0
18.0,"[65, 58, 17]",0.0,19.0
18.0,"[69, 1, 25]",0.0,19.0
18.0,"[69, 0, 65]",0.0,19.0
18.0,"[31, 3, 54]",0.0,19.0
18.0,"[56, 59, 25]",0.0,19.0
18.0,"[18, 42, 53]",0.0,19.0
18.0,"[65, 63, 70]",0.0,19.0
18.0,"[65, 63]",0.0,19.0
18.0,"[12, 16, 31]",0.0,19.0
18.0,"[67, 56, 29]",0.0,19.0
18.0,"[68, 6, 27]",0.0,19.0
18.0,"[32, 55, 55]",0.0,19.0
18.0,"[17, 53, 17]",0.0,19.0
18.0,"[67, 56, 33]",0.0,19.0
18.0,"[32, 55, 54]",0.0,19.0
18.0,"[68, 58, 49]",0.0,19.0
18.0,"[18, 42, 35]",0.0,19.0
18.0,"[69, 0, 43]",0.0,19.0
18.0,"[68, 56, 33]",0.0,19.0
18.0,"[68, 56, 29]",0.0,19.0
18.0,"[65, 65, 70]",0.0,19.0
18.0,"[32, 54, 51]",0.0,19.0
18.0,"[56, 6, 56]",0.0,19.0
18.0,"[16, 8, 7]",0.0,19.0
18.0,"[65, 65]",0.0,19.0
18.0,"[68, 56, 0]",0.0,19.0
18.0,"[67, 28, 0]",0.0,19.0
18.0,"[56, 63, 70]",0.0,19.0
18.0,"[65, 69, 54]",0.0,19.0
18.0,"[18, 42, 58]",0.0,19.0
18.0,"[56, 55, 48]",0.0,19.0
18.0,"[31, 3, 0]",0.0,19.0
18.0,"[31, 3, 17]",0.0,19.0
18.0,"[18, 48, 18]",0.0,19.0
18.0,"[68, 8, 3]",0.0,19.0
18.0,"[13, 11, 69]",0.0,19.0
18.0,"[65, 6, 35]",0.0,19.0
18.0,"[32, 58, 53]",0.0,19.0
18.0,"[18, 43]",0.0,19.0
18.0,"[68, 70, 42]",0.0,19.0
18.0,"[6, 69, 8]",0.0,19.0
18.0,"[65, 6, 58]",0.0,19.0
18.0,"[31, 3, 25]",0.0,19.0
18.0,"[68, 69, 51]",0.0,19.0
18.0,"[16, 7]",0.0,19.0
18.0,"[32, 58, 13]",0.0,19.0
18.0,"[32, 58, 12]",0.0,19.0
18.0,"[17, 53, 54]",0.0,19.0
18.0,"[59, 28, 17]",0.0,19.0
18.0,"[16, 8, 1]",0.0,19.0
18.0,"[32, 56, 63]",0.0,19.0
18.0,"[68, 69, 3]",0.0,19.0
18.0,"[56, 55, 20]",0.0,19.0
18.0,"[56, 55, 27]",0.0,19.0
18.0,"[32, 14, 27]",0.0,19.0
18.0,"[68, 69, 26]",0.0,19.0
18.0,"[3, 37, 6]",0.0,19.0
18.0,"[6, 56, 12]",0.0,19.0
18.0,"[60, 49, 70]",0.0,19.0
18.0,"[12, 31, 3]",0.0,19.0
18.0,"[67, 9, 27]",0.0,19.0
18.0,"[3, 56, 57]",0.0,19.0
18.0,"[17, 18, 8]",0.0,19.0
18.0,"[67, 18, 3]",0.0,19.0
18.0,"[67, 9, 17]",0.0,19.0
18.0,"[31, 20, 69]",0.0,19.0
18.0,"[31, 20, 49]",0.0,19.0
18.0,"[67, 9, 0]",0.0,19.0
18.0,"[67, 18, 35]",0.0,19.0
18.0,"[32, 1, 54]",0.0,19.0
18.0,"[32, 13, 27]",0.0,19.0
18.0,"[31, 20, 37]",0.0,19.0
18.0,"[3, 63, 48]",0.0,19.0
18.0,"[67, 18, 34]",0.0,19.0
18.0,"[3, 63, 17]",0.0,19.0
18.0,"[31, 20, 29]",0.0,19.0
18.0,"[58, 59, 20]",0.0,19.0
18.0,"[32, 36]",0.0,19.0
18.0,"[13, 16, 1]",0.0,19.0
18.0,"[67, 13, 8]",0.0,19.0
18.0,"[32, 36, 17]",0.0,19.0
18.0,"[31, 20, 28]",0.0,19.0
18.0,"[32, 35, 8]",0.0,19.0
18.0,"[31, 20, 0]",0.0,19.0
18.0,"[67, 9, 29]",0.0,19.0
18.0,"[6, 4, 42]",0.0,19.0
18.0,"[18, 70, 1]",0.0,19.0
18.0,"[67, 9, 48]",0.0,19.0
18.0,"[13, 31, 55]",0.0,19.0
18.0,"[6, 48, 26]",0.0,19.0
18.0,"[17, 18, 25]",0.0,19.0
18.0,"[12, 3, 57]",0.0,19.0
18.0,"[12, 56, 63]",0.0,19.0
18.0,"[67, 12, 63]",0.0,19.0
18.0,"[12, 3, 63]",0.0,19.0
18.0,"[17, 18, 28]",0.0,19.0
18.0,"[31, 25, 37]",0.0,19.0
18.0,"[58, 42, 69]",0.0,19.0
18.0,"[12, 3, 8]",0.0,19.0
18.0,"[17, 4, 53]",0.0,19.0
18.0,"[12, 55, 4]",0.0,19.0
18.0,"[3, 69, 12]",0.0,19.0
18.0,"[67, 13, 34]",0.0,19.0
18.0,"[6, 42, 28]",0.0,19.0
18.0,"[58, 59, 34]",0.0,19.0
18.0,"[58, 48, 20]",0.0,19.0
18.0,"[18, 11, 34]",0.0,19.0
18.0,"[12, 31, 1]",0.0,19.0
18.0,"[6, 42, 25]",0.0,19.0
18.0,"[3, 63, 54]",0.0,19.0
18.0,"[32, 1, 25]",0.0,19.0
18.0,"[6, 42, 0]",0.0,19.0
18.0,"[13, 3, 51]",0.0,19.0
18.0,"[67, 8, 9]",0.0,19.0
18.0,"[67, 6, 34]",0.0,19.0
18.0,"[67, 17, 28]",0.0,19.0
18.0,"[58, 51, 70]",0.0,19.0
18.0,"[67, 14, 35]",0.0,19.0
18.0,"[67, 69, 26]",0.0,19.0
18.0,"[67, 70, 55]",0.0,19.0
18.0,"[18, 28, 18]",0.0,19.0
18.0,"[32, 34, 58]",0.0,19.0
18.0,"[58, 54, 37]",0.0,19.0
18.0,"[12, 33, 7]",0.0,19.0
18.0,"[67, 69, 3]",0.0,19.0
18.0,"[67, 14, 56]",0.0,19.0
18.0,"[17, 25, 60]",0.0,19.0
18.0,"[32, 34, 3]",0.0,19.0
18.0,"[12, 32, 36]",0.0,19.0
18.0,"[12, 53, 63]",0.0,19.0
18.0,"[67, 70, 26]",0.0,19.0
18.0,"[32, 12, 6]",0.0,19.0
18.0,"[18, 11, 20]",0.0,19.0
18.0,"[13, 16, 7]",0.0,19.0
18.0,"[67, 70, 18]",0.0,19.0
18.0,"[58, 56, 69]",0.0,19.0
18.0,"[6, 34, 18]",0.0,19.0
18.0,"[67, 17, 35]",0.0,19.0
18.0,"[67, 69, 55]",0.0,19.0
18.0,"[58, 56, 33]",0.0,19.0
18.0,"[13, 29, 63]",0.0,19.0
18.0,"[67, 17, 55]",0.0,19.0
18.0,"[67, 14, 25]",0.0,19.0
18.0,"[6, 33, 53]",0.0,19.0
18.0,"[31, 1]",0.0,19.0
18.0,"[17, 20, 4]",0.0,19.0
18.0,"[32, 11, 20]",0.0,19.0
18.0,"[12, 31, 50]",0.0,19.0
18.0,"[67, 14, 27]",0.0,19.0
18.0,"[67, 8, 63]",0.0,19.0
18.0,"[17, 20, 60]",0.0,19.0
18.0,"[67, 14, 28]",0.0,19.0
18.0,"[17, 37, 4]",0.0,19.0
18.0,"[67, 8, 58]",0.0,19.0
18.0,"[18, 27, 14]",0.0,19.0
18.0,"[17, 35, 50]",0.0,19.0
18.0,"[58, 50, 17]",0.0,19.0
18.0,"[17, 37, 42]",0.0,19.0
18.0,"[3, 57, 70]",0.0,19.0
18.0,"[6, 34, 8]",0.0,19.0
18.0,"[3, 57]",0.0,19.0
18.0,"[67, 17, 58]",0.0,19.0
18.0,"[67, 8, 3]",0.0,19.0
18.0,"[17, 25, 13]",0.0,19.0
18.0,"[67, 8, 35]",0.0,19.0
18.0,"[67, 8, 34]",0.0,19.0
18.0,"[3, 58, 26]",0.0,19.0
18.0,"[32, 35, 18]",0.0,19.0
18.0,"[67, 9, 54]",0.0,19.0
18.0,"[6, 33, 32]",0.0,19.0
18.0,"[3, 54, 25]",0.0,19.0
18.0,"[67, 0, 56]",0.0,19.0
18.0,"[12, 59, 34]",0.0,19.0
18.0,"[3, 42, 17]",0.0,19.0
18.0,"[67, 18, 63]",0.0,19.0
18.0,"[6, 54, 42]",0.0,19.0
18.0,"[17, 12, 29]",0.0,19.0
18.0,"[12, 59, 20]",0.0,19.0
18.0,"[58, 69, 34]",0.0,19.0
18.0,"[68, 27, 3]",0.0,19.0
18.0,"[58, 26, 0]",0.0,19.0
18.0,"[31, 8, 56]",0.0,19.0
18.0,"[67, 6, 56]",0.0,19.0
18.0,"[17, 35, 32]",0.0,19.0
18.0,"[68, 28, 20]",0.0,19.0
18.0,"[58, 26, 50]",0.0,19.0
18.0,"[58, 26, 69]",0.0,19.0
18.0,"[31, 8, 58]",0.0,19.0
18.0,"[68, 26, 17]",0.0,19.0
18.0,"[6, 53, 69]",0.0,19.0
18.0,"[3, 42, 54]",0.0,19.0
18.0,"[17, 13, 0]",0.0,19.0
18.0,"[17, 13, 28]",0.0,19.0
18.0,"[18, 31, 3]",0.0,19.0
18.0,"[3, 48, 37]",0.0,19.0
18.0,"[17, 13, 54]",0.0,19.0
18.0,"[58, 25, 20]",0.0,19.0
18.0,"[32, 42, 37]",0.0,19.0
18.0,"[3, 54, 20]",0.0,19.0
18.0,"[67, 0, 34]",0.0,19.0
18.0,"[68, 31, 17]",0.0,19.0
18.0,"[58, 17, 4]",0.0,19.0
18.0,"[67, 20, 28]",0.0,19.0
18.0,"[17, 11, 0]",0.0,19.0
18.0,"[32, 32, 58]",0.0,19.0
18.0,"[17, 11, 17]",0.0,19.0
18.0,"[18, 25, 60]",0.0,19.0
18.0,"[6, 55, 48]",0.0,19.0
18.0,"[31, 8, 33]",0.0,19.0
18.0,"[12, 26, 3]",0.0,19.0
18.0,"[12, 26, 42]",0.0,19.0
18.0,"[68, 3, 49]",0.0,19.0
18.0,"[18, 32, 56]",0.0,19.0
18.0,"[6, 55, 20]",0.0,19.0
18.0,"[3, 4, 27]",0.0,19.0
18.0,"[68, 3, 29]",0.0,19.0
18.0,"[67, 18, 9]",0.0,19.0
18.0,"[68, 3, 17]",0.0,19.0
18.0,"[17, 48, 60]",0.0,19.0
18.0,"[3, 69, 32]",0.0,19.0
18.0,"[6, 32, 69]",0.0,19.0
18.0,"[18, 33, 18]",0.0,19.0
18.0,"[18, 33, 13]",0.0,19.0
18.0,"[32, 42, 43]",0.0,19.0
18.0,"[68, 17, 3]",0.0,19.0
18.0,"[58, 29, 20]",0.0,19.0
18.0,"[6, 53, 48]",0.0,19.0
18.0,"[12, 58, 10]",0.0,19.0
18.0,"[68, 10, 0]",0.0,19.0
18.0,"[18, 3, 12]",0.0,19.0
18.0,"[68, 0, 20]",0.0,19.0
18.0,"[3, 49, 6]",0.0,19.0
18.0,"[31, 27, 10]",0.0,19.0
18.0,"[6, 49, 27]",0.0,19.0
18.0,"[58, 34, 42]",0.0,19.0
18.0,"[18, 1, 17]",0.0,19.0
18.0,"[12, 58, 13]",0.0,19.0
18.0,"[32, 13, 32]",0.0,19.0
18.0,"[67, 9]",0.0,19.0
18.0,"[58, 35, 25]",0.0,19.0
18.0,"[6, 53, 29]",0.0,19.0
18.0,"[32, 4, 42]",0.0,19.0
18.0,"[58, 35, 34]",0.0,19.0
